word_hex,word_bytes,word_ascii,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_with_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,primary_func_carrier_rate_pct,primary_func_background_rate_pct,all_significant_functions,n_significant_functions,top_families,family_concentration,top_family,all_carrier_genes
0xE560,E5 60,.`,2,256,17.7,14.5,256,96,210,Cell cycle,3.5,3.68e-03,7,7.3,2.1,"Cell cycle(3.5x, p=3.7e-03); Chromatin(2.8x, p=8.1e-03)",2,CHD(10); RPGRIP1L(5); DDX(5); CSPP(5); WDR(4); CCDC(4); SF(3); Cep(3); CEP(3); ENA(3),3.9,CHD,ACIN1; ACTL6A; ADAR; ADE3; AHCTF1; AKAP13; ANKRD62; ANO8; ARHGEF4; ARP5; ASXL3; ATF6; ATG1; ATP1A3; Abcd2; Acacb; Actl6a; Ano8; Arhgef1; Aspm; Atp1a3; BMS1; BPT1; C16orf82; CC2D2B; CCDC149; CCDC158; CEP120; CEP72; CG8858; CHAF1A; CHD1; CHD3; CHD4; CHD7; CSPP1; Ccdc138; Cdc42bpb; Cep135; Cep162; Cep63; Chd5; Chd6; Clcn7; Cntln; Crxos; DDX20; DENND2C; DNAH5; DNAI7
0x4D34,4D 34,M4,2,620,73.7,8.4,620,132,436,Cell adhesion,3.5,2.43e-05,15,11.4,3.2,"Cell adhesion(3.5x, p=2.4e-05); Chromatin(2.8x, p=2.1e-03)",2,ANK(38); INF(16); PCDH(15); NUP(15); NRXN(10); PAU(8); NOL(8); MLH(8); GRIA(7); MYADM(6),6.1,ANK,AAK1; ABI3BP; AFF2; AIM3; AKAP3; ALMS1; ANK2; ANK3; ANKRD17; APP; AXL1; Abca8a; Adra1b; Aff2; Akt; Alg13; Alms1a; Als2; Ank3; Ankrd17; Ap2b1; Asx; Asxl2; BLM; BLTP2; BPTF; BRD10; Bbx; Bltp2; C3G; C5orf24; C6orf132; CACNA1A; CADM1; CAMK2A; CAMK2B; CAMK2D; CAMK2G; CBARP; CCDC126; CD68; CD99L2; CDC16; CDH10; CDH23; CDHR3; CDase; CFB; CG31760; CG43867
0x50A2,50 A2,P.,2,599,103.34,5.8,599,223,459,Cell cycle,3.5,1.64e-05,16,7.2,2.1,"Cell cycle(3.5x, p=1.6e-05); Protein folding(2.9x, p=6.7e-03); Structural(2.8x, p=8.1e-04); DNA repair(2.6x, p=2.7e-04); Chromatin(2.1x, p=7.5e-03); Nuc acid bind(1.7x, p=1.2e-03)",6,SPG(17); MJ(16); IFT(15); CCDC(14); PIGN(9); CEP(8); EIF4G(7); CFAP(7); BRCA(6); AKAP(5),2.8,SPG,ACAD10; ACAT1; ACTR3C; ADAMTSL1; ADCY10; AGPS; AHI1; AK7; AKAP3; AKAP9; AKR1E2; ALMS1; ANK2; ANKRD18A; ANKRD31; AQP4; AREL1; ARHGEF12; ASXL2; ATP11A; Abcb5; Adamtsl1; Anpep; AnxB9; Ash1l; Asun; Atf3; Atp11a; BBS12; BLTP2; BRCA1; BRDT; BRE1; Bicc1; CACNA2D3; CADPS; CCDC110; CCDC112; CCDC136; CCDC149; CCDC18; CCDC191; CCDC30; CCDC73; CCDC88A; CD2AP; CDC27; CDK11A; CENPF; CEP162
0x0A28,0A 28,.(,2,582,80.48,7.2,582,242,440,Chromatin,3.5,7.85e-08,25,10.3,3.0,"Chromatin(3.5x, p=7.8e-08); Protein folding(3.3x, p=8.9e-04); RNA processing(3.0x, p=1.8e-05); Nuc acid bind(2.6x, p=4.3e-11); DNA repair(2.5x, p=2.6e-04)",5,FIP1L(11); CHD(9); MJ(9); NBPF(9); CEP(8); ZNF(7); TSC(7); CSPP(7); TRPM(7); ATP7A(7),1.9,FIP1L,ABCC1; ADAMTSL3; ADCY10; ADCY5; AEBP1; ALE1; ANKRD11; AP3D1; APLF; ARHGAP35; ARHGEF18; ARHGEF28; ARID4B; ARSH; ATF7IP; ATG11; ATP7A; AUTS2; Abca6; Abcf1; Acp32CD; Adam1b; Adcy6; Adgrf5; Aff2; Akap8l; Arhgap35; Atxn7; BAZ1B; BRD8; BUD27; Bard1; Baz1b; Bbs12; Bclaf3; Brd8; C10orf67; C10orf90; CALD1; CALR; CAST; CBF5; CCAR1; CCAR2; CCDC136; CCDC144A; CCDC158; CCDC18; CCDC186; CCNE1
0x75DC,75 DC,u.,2,334,57.58,5.8,334,154,267,DNA repair,3.5,7.84e-06,17,11.0,3.2,"DNA repair(3.5x, p=7.8e-06); Chromatin(3.3x, p=6.2e-05); Cell adhesion(2.4x, p=4.3e-03); Transcription(1.7x, p=5.9e-04)",4,GOLGA(13); ZNF(11); IL15RA(8); TSC(7); MAGI(4); R3HDM(4); TCF(4); HLA-C(4); PROSER(3); OR9G(3),3.9,GOLGA,4E-T; ADAM9; ADAMTS20; ADAR; AFF1; ALK1; APC; APLP1; ARID2; ASXL1; Aasdh; Adamts4; Adgrf5; Aff4; Arhgap11a; Arhgap29; BBS10; BLTP1; Baat; C2CD3; CARD11; CASS4; CDKN2AIP; CELSR1; CFAP61; CHEK2; CHGB; CHTF18; CLOCK; CLSPN; COG5; CTNND2; Cep63; Chrnb4; Cipc; Clk; Cnot3; Cobl; Cramp1; CrebA; Cry2; Ctnnd2; CycT; DCC; DCLRE1C; DCP2; DDX17; DGKQ; DKKL1; DNMBP
0x356F,35 6F,5o,2,143,9.09,15.7,143,66,113,Chromatin,3.5,3.51e-03,7,10.6,3.0,"Chromatin(3.5x, p=3.5e-03)",1,UTY(5); CNKSR(4); CTNND(3); CEP(3); FPR(3); KDM6A(3); SAMD(3); NUTM(3); PPFIA(3); LRRC37B(3),3.5,UTY,ADHFE1; AQR; ARHGAP17; ATXN1; Ankle2; BAIAP2; BCORL1; Baiap2; C2CD2L; C2cd2l; CABIN1; CAPRIN2; CASS4; CDC42BPA; CEP152; CEP192; CNKSR2; CTNND1; Card10; Ctnnd1; DENND3; DNAAF1; DOCK2; DOCK8; DUOX2; DUXB; Dip2b; EBI3; FAM171B; FPR1; FPR2; Fhod1; Fpr-rs3; Fpr-rs4; Fpr-s1; Fpr1; Fpr2; GREB1L; KAT5; KDM6A; KIAA0319L; KIF19; KLHL29; KNDC1; Kiaa0319l; LARS2; LONP1; LRRC37B; LRRC8D; LRWD1
0xCA9F,CA 9F,..,2,114,9.37,12.2,114,57,82,Chromatin,3.5,6.97e-03,6,10.5,3.0,"Chromatin(3.5x, p=7.0e-03)",1,PRB(6); PTPRZ(4); COL13A(4); KIAA(4); COL11A(3); PRH(3); GRINA(3); PLEKHG(3); EIF4G(2); MSH(2),5.3,PRB,AAMP; ADAM11; AMHR2; ARID1A; ARID3C; Atn1; Axl; BAP1; CACNA1H; CAMTA2; CHADL; CIROP; COL10A1; COL11A1; COL13A1; COL18A1; COL20A1; COL25A1; COL28A1; COL4A1; COL9A3; COLEC12; CRB2; Col19a1; Col20a1; Col28a1; Col8a1; Colec12; Crb2; Cux1; EIF4G3; FZD1; Fbf1; Fmnl1; GRINA; IL17RC; IRX5; Ints1; KCP; KIAA1614; KIF12; KMT2D; KMT2E; Kif12; MAGEC2; MAGEC3; MAP3K6; MAP6; MSH5; MSH5-SAPCD1
0x8174,81 74,.t,2,103,17.46,5.9,103,37,82,Transport,3.5,6.41e-03,6,16.2,4.6,"Transport(3.5x, p=6.4e-03)",1,CACNA1A(7); SCN5A(6); ANO(3); VPS(2); CPLANE(2); Eip75B(2); TEX(2); UHRF(2); TCF(2); CLEC17A(2),6.8,CACNA1A,AIM3; ANO5; APC; ARG81; ATH1; Apc; Arid1a; BNI1; CACNA1A; CCSER2; CDK5R1; CFAP43; CLEC17A; CPLANE1; CSE1L; Cdk5r1; Cse1l; DCP2; DIA3; DPB3; Dock10; ECM16; EGFL6; Eip75B; Epg5; F8; Fam135b; GCR1; Gapvd1; IL1RL1; KALRN; KIAA1217; LRBA; LRRC31; LUBEL; MED26; MYO9A; NLRC3; NUP192; OBI1; PAPOLA; PKH2; PMD1; POTEE; POTEF; POTEI; Pik3cg; RAD2; RAD26; RGR1
0xE72C,E7 2C,".,",2,118,13.8,8.6,118,42,82,Apoptosis,3.5,7.19e-03,6,14.3,4.1,"Apoptosis(3.5x, p=7.2e-03); Transcription(2.4x, p=1.2e-03)",2,CACNA1A(6); EVI(5); CACNA1B(5); GOLGA(4); NONO(4); CDK5RAP(3); RORC(3); GIGYF(3); KIAA(3); TP53BP(2),5.1,CACNA1A,ACTN3; AFDN; ALMS1; ANKRD18A; AR; Actn3; Asxl3; BMP6; CACNA1A; CACNA1B; CCP110; CDK5RAP2; CNTRL; CYC8; Cacna1b; Cep131; EVI5; Efa6; Exo70; Exph5; Extl1; GAL11; GIGYF2; GLRA1; GOLGA3; Glra1; Glt; HDAC9; Hdac9; Hipk3; Ints1; Ivl; KIAA2012; KMT2C; LUBEL; MAML1; MED12; MOCS1; Mogs; Myo9a; NALF1; NCOA1; NOA1; NONO; PACS2; PCM1; PDE4DIP; PEX21; PPP1R13B; PTPRN
0x8A18,8A 18,..,2,656,62.46,10.5,656,233,478,Chromatin,3.4,1.51e-07,24,10.3,3.0,"Chromatin(3.4x, p=1.5e-07); RNA processing(2.3x, p=3.0e-03); Nuc acid bind(2.2x, p=1.6e-07); DNA repair(2.0x, p=7.4e-03); Transcription(1.8x, p=6.4e-06)",5,FIP1L(22); TTLL(17); SNX(17); SMARCA(12); NCL(11); TARDBP(11); OS(8); NOMO(8); CHD(6); AFTPH(6),3.4,FIP1L,5-HT1A; ABCC2; ABCC9; ACACA; ACIN1; ADAMTS3; AEBP1; AEBP2; AFTPH; AIM44; AKAP8; ANKHD1; ANKRD26; ANKRD62; ANO8; ANP32B; ARG80; ARHGEF9; ARID4B; ARMH4; ARP8; ARPC4-TTLL3; ARX; ASCC2; ATG13; ATG4C; ATIC; ATL2; Aftph; Aggf1; Anp32a; Anp32b; Anp32e; Appl; Arid4b; Atg4c; BAZ2B; BCCIP; BRL1; BRPF1; Bmp2k; C8a; C8orf34; CAF20; CALCOCO1; CALR; CASQ1; CASQ2; CC2D2A; CCAR1
0xF69F,F6 9F,..,2,609,16.84,36.2,609,281,433,Structural,3.4,1.85e-06,20,7.1,2.1,"Structural(3.4x, p=1.9e-06); Phosphatase(3.4x, p=2.4e-03); Cell adhesion(2.8x, p=5.2e-06); Transcription(1.9x, p=3.1e-08)",4,SPG(18); SMARCA(13); COL13A(12); COL11A(10); KMT2C(10); COL4A(8); COL9A(8); ZNF(6); SGIP(6); ARID1B(5),3.0,SPG,AATK; ADAMTS17; ADAMTS7; ADGRD2; AHDC1; ALG13; ALPK3; ALX3; ARHGAP23; ARHGAP30; ARHGAP4; ARHGEF11; ARID1B; ARID3A; ARVCF; ATAD2B; ATN1; ATXN2L; Aatk; Actr5; Adad2; Adam15; Alx3; Amer3; Antxrl; Arhgef10l; Arhgef40; Atg2a; Atn1; BCAN; BCAR1; BHLHA15; BIN1; BSN; Bcar1; Bcl9; Bicra; C1QA; C1QB; C1QL1; C1QL2; C1QTNF2; C1ql1; C2CD2L; C2cd2l; CACNA1H; CACNA1I; CACNA2D2; CAMSAP3; CARMIL2
0x9882,98 82,..,2,484,82.28,5.9,484,227,402,Transcription,3.4,5.41e-35,109,48.0,14.0,"Transcription(3.4x, p=5.4e-35)",1,ZNF(63); Znf(17); ZBTB(11); ZSCAN(10); FIP1L(9); CAST(5); ALDH7A(5); MEFV(5); BRIP(5); Zbtb(5),13.0,ZNF,ABCF2; AFG3L2; ALDH7A1; ALMS1; ANKRD11; ANKRD18A; ANO5; Afg3l2; Ahi1; Akap7; Aldh7a1; Als2; Amotl1; Arid3b; Atp5po; BAZ1A; BCL6; BRIP1; Baz1a; C1QB; C1QTNF7; C1qtnf7; C2CD6; CACTIN; CADPS2; CASS4; CAST; CCDC13; CCDC144CP; CCDC180; CCDC181; CCR9; CDR2L; CEP152; CFAP43; CFAP44; CHD3; CHN2; CIMAP2; CLASRP; CLIP2; CLTC; CNTLN; COL13A1; COL16A1; COL4A4; COL6A1; COL9A1; COLEC12; CR2
0x7628,76 28,v(,2,897,136.15,6.6,897,357,658,Chromatin,3.4,2.11e-10,36,10.1,3.0,"Chromatin(3.4x, p=2.1e-10); Kinase(2.8x, p=1.4e-06); Cytoskeleton(2.4x, p=4.9e-03); DNA repair(2.1x, p=4.5e-04); Cell cycle(2.0x, p=7.4e-03)",5,DYNC1H(15); CHD(13); SMARCA(9); KIR2DL(9); PHRF(7); FANCM(7); KIAA(7); AKAP(7); IFT(6); BRCA(6),1.7,DYNC1H,A2M; AATF; ABCA12; ABCF1; ABL2; ACACA; ACC1; ADAMTS7; ADAMTS9; ADD1; ADD2; ADGRB2; AFP; AKAP13; AKAP6; AKAP9; ALG11; ANAPC1; ANAPC4; ANGEL1; ANKRD26; ANKRD44; AOS1; AP3B1; AP3B2; ARFGEF3; ARHGAP21; ARHGEF10; ARHGEF7; ARRDC5; ASXL3; ATE1; ATG5; ATN1; ATP6AP2; ATRX; AVL9; Aatf; Abca12; Acaca; Acbd5; Acin1; Adam17; Add2; Adnp; Akap200; Akna; Alms1; Alpk3; Anapc1
0xE56C,E5 6C,.l,2,242,13.64,17.7,242,113,193,Structural,3.4,2.46e-03,8,7.1,2.1,"Structural(3.4x, p=2.5e-03)",1,GRIK(6); DLG(6); PPFIA(5); SLMAP(5); GALNT(4); CEP(4); GOLGA8A(4); TUBG(3); DCTN(3); MED(3),2.5,GRIK,ABCA13; ABCA2; ARHGEF15; ARHGEF25; AUTS2; Abcc5; Ack; Acot5; Adad2; Aire; Akap3; Ambra1; Arhgef15; BAG6; BORA; BRR1; BUD27; Brpf3; CBY2; CCDC88A; CDC42BPG; CEP112; CEP120; CEP250; CFAP74; CIP1; CLIP2; CMPK2; CNTNAP3; CNTNAP3B; COG5; CSNK1D; CYP21A2; Ccdc171; Ccdc30; Ccdc89; Cep120; Cep83; Cfap73; Coasy; Cog4; Cog5; Cspp1; Cux2; DAAM1; DCTN2-p50; DCTN3; DEF6; DLG2; DLG4
0x3560,35 60,5`,2,307,22.61,13.6,307,126,246,Cytoskeleton,3.4,8.90e-03,6,4.8,1.4,"Cytoskeleton(3.4x, p=8.9e-03); Nuc acid bind(1.9x, p=3.3e-03)",2,CEP(11); MAEA(8); ERVK-(7); AP3B(6); MJ(4); ADGRL(4); CLCN(4); ZNF(4); KNDC(4); NUMA(3),3.6,CEP,AASDH; ACSL6; ADAM12; ADAMTS20; ADCY1; ADGRB1; ADGRL2; AKAP9; ANKRD18A; AP3B1; APOB; ARHGAP32; ARHGEF17; ARHGEF7; ARP8; ASB8; ATP11C; ATP6V0A1; AXL1; Acsl6; Akap3; Akap4; Apoa1; Asb8; Atp11c; Atp13a5; BLM; BLTP1; BLTP3A; BLTP3B; BRD10; BTBD3; Bltp1; Bpifa2; Btbd3; C3; CADM3; CBF2; CCDC88A; CDC42BPB; CEP290; CEP78; CFTR; CGNL1; CLASP2; CLCN7; CMR1; CPE; CPN2; CPS1
0xD8A9,D8 A9,..,2,1204,194.16,6.2,1204,503,914,Cytoskeleton,3.4,2.11e-07,24,4.8,1.4,"Cytoskeleton(3.4x, p=2.1e-07); Chromatin(2.5x, p=5.1e-07); Structural(2.5x, p=2.0e-05); Methylation(2.3x, p=9.9e-03); Cell adhesion(2.1x, p=4.5e-05); Kinase(1.7x, p=9.7e-03)",6,CACNA1H(22); BRPF(14); CHD(12); SMAD(10); ZNF(9); EIF4G(8); TTC(8); Znf(8); GLA(8); RYR(8),1.8,CACNA1H,AARS1; AATK; ABCA8; ABCA9; ABCB8; ABCC8; ABCC9; ABLIM2; ACACB; ACAD10; ACBD5; ACIN1; ADAM8; ADD3; ADGRD2; ADGRL2; ADGRL3; ADGRL4; AEP3; AFAP1L2; AGO3; AGRN; AKAP1; AKAP13; AKAP4; AKAP8L; ALK; ALPK2; AMOTL1; ANK2; ANKHD1; ANKRD17; ANKRD30BL; AP3D1; APOBR; ARFGAP1; ARG82; ARHGAP21; ARHGAP30; ARHGAP45; ARHGAP5; ARHGEF1; ARHGEF12; ARHGEF40; ARID1A; ARMC10; ARO8; ASTN2; ATAD3A; ATAD3B
0x5B98,5B 98,[.,2,626,61.54,10.2,626,268,474,Cell cycle,3.4,3.19e-06,19,7.1,2.1,"Cell cycle(3.4x, p=3.2e-06)",1,NBPF(22); GRIPAP(15); HSP90B(11); SCFD(11); CCDC(10); PRAMEF(7); GOLGA6L(6); FGFR(5); SLMAP(5); AGPS(5),3.5,NBPF,ABTB1; ACCSL; ADGRD2; AGPS; ALDH16A1; ALG1; ALG1L2; AMPD3; ANAPC2; ANKLE1; ANKRD24; ANKRD53; ANKRD54; APC2; ARHGAP19; ARHGAP20; ASAP3; ATG23; ATG2A; Abhd15; Aldh16a1; Ap5b1; Ars2; BAIAP3; BCL11B; BCOR; BNC2; BTBD7; Baz1a; Bcl6; Bcor; Bicdl2; Bre1; Btbd7; C2orf72; CAB39L; CABIN1; CACNA2D4; CAPN10; CBF2; CCDC136; CCDC154; CCDC170; CCDC18; CCDC182; CCDC186; CCDC22; CCDC65; CCDC88A; CCND3
0x5CB2,5C B2,\.,2,198,29.81,6.6,198,85,154,DNA repair,3.4,1.44e-03,9,10.6,3.2,"DNA repair(3.4x, p=1.4e-03); Transcription(1.8x, p=5.9e-03)",2,C2CD(11); MYO5A(6); CTCFL(5); KALRN(5); EP(4); ITPRID(4); CCDC(3); ARID(3); LRRC37A(3); FANCI(2),5.6,C2CD,ABR; AFF3; AKAP13; ANKRD50; AP4B1; APOA5; AQR; ARHGEF2; ARHGEF40; ARID1B; ARID2; Aqr; Arhgef40; Atx2; BCL9; C2CD3; CAMTA1; CAMTA2; CCDC157; CCDC91; CDC27; CG8611; CHD9; CHERP; CHIT1; CNKSR2; COG3; CTA1; CTCFL; Ccdc40; Cep152; Cep295; Chd7; Cherp; Cmtr1; Cntrl; Crebbp; DYRK2; Dsp1; EDC4; EIF4A1; EIF4G1; EP300; EP400; Efa6; Eif4a1; Eip75B; FANCI; FASN; FAT1
0x2456,24 56,$V,2,309,58.99,5.2,309,105,231,Kinase,3.4,8.12e-04,10,9.5,2.8,"Kinase(3.4x, p=8.1e-04); Transport(2.3x, p=9.0e-03)",2,RNASEH2B(12); TTC21B(10); TYK(8); ANK(6); SMARCA(5); TUBGCP(5); TRPM(5); DOCK(5); AMPD(4); L3MBTL(4),3.9,RNASEH2B,ABCD3; AI2; AI4; ALOX12; AMBRA1; AMPD2; ANK2; ANO3; APC5; ASTE1; Adamts15; Alox12; Ambra1; Ampd2; Ano3; Axdnd1; BRE2; CACNA1E; CAND1; CAPN2; CASK; CCZ1; CDK18; CECR2; CEP290; CES3; CFAP47; CG6966; CG7611; CPLANE1; CROT; CSF1; Cand1; Capn2; Chac1; Chrac1; Clspn; Cnot3; Cog7; Cplane1; Crag; Cul1; DBP2; DHX30; DNAH17; DNAH2; DOCK5; DOCK9; DPP4; Dock3
0x0A21,0A 21,.!,2,156,15.09,10.3,156,66,131,DNA repair,3.4,4.72e-03,7,10.6,3.2,"DNA repair(3.4x, p=4.7e-03)",1,MJ(8); CLIP(6); FANCM(5); DNMT(4); HK(4); PLCB(3); TDRD(3); CDK(2); CCDC(2); RPGR(2),5.1,MJ,ABCG2; ACAD11; ACTR6; AIM41; ANK3; ANKRD30A; ANKS6; ARO80; ATAD2; ATP6V0A1; Abcb5; Actr6; Arhgef10l; BLTP1; BTN3A2; Bbx; CASR; CCDC34; CCDC73; CDK17; CDK18; CEP162; CFAP44; CFAP70; CHMP3; CLIP1; CLIP4; CLSPN; Casr; Cdk17; Cep126; Chmp3; Cyp2c29; DCDC1; DNMT1; Dgkh; Dock5; EIF5; FAM3D; FANCM; FER; FNBP1; Fam184b; Fer; GFPT2; GNAT1; GOLGA4; Gfpt2; Gnat1; Gnl3l
0xADB5,AD B5,..,2,334,58.92,5.7,334,148,262,Cytoskeleton,3.4,5.04e-03,7,4.7,1.4,"Cytoskeleton(3.4x, p=5.0e-03)",1,INF(23); TSC(5); PRCP(5); LIG(5); RYR(4); CEP(4); FILIP1L(3); TRPV(3); BLTP(3); BRCA(3),6.9,INF,AARS2; ADCY5; ALB; ALDH9A1; ANKLE2; ANKMY2; ANKRD13D; ANKRD17; ANKRD52; ANO8; AQP12A; AQP12B; ARHGEF40; Abcb9; Aff2; Aldh1a3; Aldh9a1; Als2; Ankle2; Ankrd13d; Ankrd52; Anks1a; Apc2; Aqp12; Arhgef2; Aspm; Atg2b; BLTP1; BRCA1; CALD1; CARS2; CCNP; CEP250; CHD8; CLEC16A; CLIP1; COPA; CPP1; CROCC; CSF3R; CUL9; Caskin2; Ccdc138; Ccm2l; Colgalt1; Cux1; DENND3; DHX58; DIP2; DLD
0xB7DF,B7 DF,..,2,321,23.98,13.4,321,125,237,Cytoskeleton,3.4,8.57e-03,6,4.8,1.4,"Cytoskeleton(3.4x, p=8.6e-03); Kinase(2.8x, p=3.0e-03); Chromatin(2.7x, p=4.4e-03); Transcription(2.1x, p=1.3e-05); Nuc acid bind(1.9x, p=3.0e-03)",5,INF(18); FIP1L(18); KMT2C(11); EIF4G(6); COBL(5); BAG(5); RFX(3); Adam(3); PROSER(3); BRD(3),5.6,INF,ABP1; AFF1; AHDC1; AKAP1; ANKRD11; AP1B1; ARHGEF4; ATF7IP; ATXN2L; AUTS2; AVPR2; Adam12; Adam15; Adam9; Adgra2; Adgrb1; Agap2; Arhgap33; Atxn2; Auts2; B-H1; BAG6; BBC1; BCL9L; BCORL1; BRD2; BRD4; BTBD6; Bcorl1; C4orf54; C6orf132; CAMSAP3; CC2D1A; CCDC88B; CDK12; CIT; CNOT3; COBL; CPSF6; CalpB; Cdk12; Cdk5r2; Cic; Clca3a1; Cnst; Cpn; Cspp1; DDX24; DENND1A; DOCK6
0xF56C,F5 6C,.l,2,140,17.64,7.9,140,68,113,Chromatin,3.4,4.15e-03,7,10.3,3.0,"Chromatin(3.4x, p=4.1e-03)",1,ANKRD(8); TNK(6); GPAA(4); KDM5B(4); MRTFA(3); Ankrd(3); ANK(3); TRPA(2); MIDEAS(2); RAPGEF(2),5.7,ANKRD,ABCC10; ABCC8; ADAMTS14; ANK2; ANKFY1; ANKK1; ANKRD28; ANKRD44; ANKRD52; ANKRD65; ASB7; ATP2B2; ATP2B3; ATP2C1; Ankfy1; Ankib1; Ankk1; Ankrd28; Ankrd44; Ankrd52; Arap1; Asb7; Atp2b2; B4GALNT1; BBS9; BTBD17; Bap60; Btbd17; C3orf22; CAF130; CASKIN2; CECR2; CFTR; CUP2; Cecr2; DAPK1; DENND3; DHX57; DHX9; Dapk1; Dennd3; EML4; EP400; ERBB2; Emilin2; Eml4; FANCI; FEZF1; Fezf1; GPAA1
0x8625,86 25,.%,2,231,44.1,5.2,231,79,173,Chromatin,3.4,2.48e-03,8,10.1,3.0,"Chromatin(3.4x, p=2.5e-03); DNA repair(3.2x, p=3.5e-03)",2,CWC(16); KIF5C(7); GRIPAP(5); PHF(4); USP(4); NLRP(4); SYNE(4); ZFAT(4); ZMYND(4); SESTD(3),6.9,CWC,ADCY5; AHI1; ALB; APEX2; ATP1A1; ATP2A2; Atp1a1; BMAL1; CCDC102B; CCDC25; CEP19; CG7194; CG8745; CHD1; CHMP2A; CMP2; COG6; COL6A5; COPG1; CPS1; CRABP1; CWC27; CarT; Ccdc25; Cgn; Chmp2a; Copg1; Cps1; Crabp1; Cwc27; Cyp49a1; DDX60; DED81; DMGDH; DPP9; Dnaaf1; EFTUD2; EIF5B; FPR4; FSCN2; GNPAT; GPATCH1; GRIPAP1; Gcfc2; HHIP; HSP78; Hhip; Hil; IFH1; KCNIP1
0x5E61,5E 61,^a,2,223,41.17,5.4,223,82,170,Cell adhesion,3.4,1.30e-03,9,11.0,3.2,"Cell adhesion(3.4x, p=1.3e-03)",1,ARMC(14); SKIC(7); WT(6); PAM(4); AP3B(3); JAK(3); GPSM(3); PCDHGB(2); SNX(2); ANKRD18B(2),6.3,ARMC,ABLIM1; ALS2CL; ANAPC1; ANKRD18A; ANKRD18B; ANKRD19P; ANKRD44; AP3B2; ARMC9; ATP10B; Awat1; BIR1; BUD5; CASS4; CAT; CCDC40; CDH10; CEP192; CG43427; COG4; CadN2; Calcoco1; Cd109; Cdh10; Cep112; Cul7; DOCK1; Dcr-2; Dock1; ELAVL4; ERC2; ERCC5; Elavl4; Elys; Erc2; Ercc5; Exoc6; FER; FER1L5; FUS2; FZD3; Fam227b; Fanci; Fras1; Fv1; Fzd3; GCC1; GLT1; GNBP3; GPSM2
0xCB27,CB 27,.',2,63,9.96,6.3,63,27,48,Nuc acid bind,3.4,1.74e-03,8,29.6,8.8,"Nuc acid bind(3.4x, p=1.7e-03)",1,ATXN(5); ZFYVE(5); KRTAP10-(5); RMDN(3); TNR(3); EWSR(2); GIGYF(2); ARID1A(2); SRRM(1); NFAT(1),7.9,ATXN,ARHGAP11A; ARID1A; ATXN2; Ankrd11; Arhgap33; Arid1a; Bcr; CNOT1; DCP2; Dock9; EP300; EWSR1; Fhad1; Fus; GIGYF2; HELZ; Hnf1b; KCNN2; KIF24; KRTAP10-1; KRTAP10-2; KRTAP10-4; KRTAP10-5; KRTAP10-7; LATS1; LUBEL; MBD-R2; NCOA1; NFAT5; NUP57; PHC3; PIN4; Patronin; Qrich1; RMDN2; SRRM1; SVL3; TNR; TSNARE1; Wars2; Wnk3; ZFYVE26; ZNF236; br; dnc; lilli; ovo; wisp
0x28A1,28 A1,(.,2,765,150.05,5.1,765,325,584,Chromatin,3.3,3.90e-09,32,9.8,3.0,"Chromatin(3.3x, p=3.9e-09); Nuc acid bind(1.8x, p=9.0e-06)",2,MYB(18); NCL(11); CHD(11); TRIM(10); SMARCA(9); ZNF(7); CCDC(7); ERCC(6); CUL(6); POLD(6),2.4,MYB,ABCC1; ABI2; ACACA; ACOXL; ACTN3; ADAM22; ADIPOR2; ADNP; AKAP13; AKAP8L; ALS2; ANKZF1; ANO8; ANXA8; ANXA8L1; AOS1; APLP2; APP1; ARG81; ARHGAP23; ARHGAP35; ARHGEF18; ARHGEF9; ARID4A; ARID4B; ARIH1; ARMH4; ASF1; Adgre1; Adipor2; Allc; Alox8; Als2cl; Anp32a; Anp32b; Ap3b2; Apbb1; Aplp2; Arfgap3; Arhgap35; Arhgef10l; Arid4b; BANK1; BAZ1A; BCL10; BRPF3; BTN2; Bad; Baz1a; Bcan
0x2E79,2E 79,.y,2,718,93.13,7.7,718,295,542,RNA processing,3.3,2.17e-07,25,8.5,2.6,"RNA processing(3.3x, p=2.2e-07); Chromatin(3.1x, p=2.9e-07); DNA repair(2.6x, p=2.4e-05); Ubiquitin(2.3x, p=8.1e-04); Nuc acid bind(2.0x, p=4.5e-07); Transcription(1.5x, p=6.0e-04)",6,CSPP(20); NUCB(13); VMP(10); PHF(7); MAP4K(7); SBF(6); MYO(6); GIGYF(5); SMARCA(5); CACNA1A(5),2.8,CSPP,4E-T; ABCC1; ACIN1; ADAM9; ADAMTS15; ADAP2; ADCY5; ADGRA2; ADY3; AFDN; AK9; AKAP8; AMFR; AP3D1; APCDD1L; APLP1; ARHGAP23; ARHGAP45; ARHGEF1; ARHGEF25; ARHGEF38; ARNT; ASAP2; ASTN1; ATAT1; Adamts15; Adcy1; Aggf1; Amfr; Ap3d1; Arhgap21; Arhgap23; Arhgap29; Arhgef19; Arhgef38; Arnt; Asap1; Asap2; Aspm; Astn1; Atat1; BAZ2A; BDP1; BRD7; BUD23; Baz2b; Bmal2; Brca2; C10orf90; CAAP1
