word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x75D3,2,168,16.8,10.0,168,38,108,Unclassified,0,1.0,0,0,
0x6E42,2,89,8.9,10.0,89,27,65,Unclassified,0,1.0,0,0,
0x0828,2,163,16.3,10.0,163,41,128,Nuc acid bind,2.24,0.00467825837031091,12,1,Nuc acid bind(2.24x)
0x0821,2,61,6.1,10.0,61,11,54,Unclassified,0,1.0,0,0,
0xB420,2,98,9.9,9.9,98,35,76,Unclassified,0,1.0,0,0,
0x0A25,2,94,9.5,9.9,94,21,72,Unclassified,0,1.0,0,0,
0xF5D7,2,68,6.9,9.9,68,24,55,Kinase,3.47,0.001246829093694915,8,2,Kinase(3.47x); Signaling(2.93x)
0xD34D,2,930,95.7,9.7,930,174,618,Proteolysis,2.09,0.0002794237294129217,25,1,Proteolysis(2.09x)
0x8A21,2,80,8.3,9.7,80,20,66,Unclassified,0,1.0,0,0,
0x09D0,2,77,7.9,9.7,77,19,69,Signaling,3.7,0.0006416341393024582,8,1,Signaling(3.7x)
0xD5BD,2,252,26.3,9.6,252,56,205,Signaling,2.04,0.008592860425076102,13,1,Signaling(2.04x)
0x75D8,2,249,26.3,9.5,249,62,193,Chromatin,3.39,0.002183682845971928,8,1,Chromatin(3.39x)
0x75DA,2,93,9.9,9.4,93,30,69,Unclassified,0,1.0,0,0,
0x74D3,2,103,10.9,9.4,103,16,78,Unclassified,0,1.0,0,0,
0x9E79,2,142,15.2,9.3,142,39,99,Ion channel,4.13,0.00123379796984509,7,1,Ion channel(4.13x)
0xE425,2,63,6.7,9.3,63,19,51,Unclassified,0,1.0,0,0,
0x74D7,2,163,17.7,9.2,163,35,112,Cell adhesion,10.48,0.0027432524162033125,3,1,Cell adhesion(10.48x)
0x75D0,2,199,21.6,9.2,199,57,164,Signaling,2.16,0.0037867412277629606,14,1,Signaling(2.16x)
0x7207,2,58,6.3,9.2,58,12,33,Transcription,2.65,0.006839127815152193,7,1,Transcription(2.65x)
0x25AD,2,231,25.5,9.1,231,61,183,Nuc acid bind,1.89,0.009865887144355184,15,1,Nuc acid bind(1.89x)
0x8820,2,171,18.7,9.1,171,45,150,Unclassified,0,1.0,0,0,
0x7560,2,137,15.1,9.1,137,35,113,Unclassified,0,1.0,0,0,
0x6C82,2,54,6.0,9.1,54,15,44,Unclassified,0,1.0,0,0,
0xA425,2,56,6.2,9.1,56,10,42,Unclassified,0,1.0,0,0,
0x5960,2,294,32.5,9.0,294,69,213,Unclassified,0,1.0,0,0,
0xCA28,2,52,5.8,9.0,52,12,39,Unclassified,0,1.0,0,0,
0xE420,2,81,9.1,8.9,81,29,66,Chromatin,4.53,0.004263290609583111,5,1,Chromatin(4.53x)
0x7618,2,166,18.6,8.9,166,50,130,Unclassified,0,1.0,0,0,
0x75DB,2,129,14.5,8.9,129,34,85,Unclassified,0,1.0,0,0,
0xD082,2,399,45.6,8.8,399,96,337,Chromatin,2.73,0.0032517194889113243,10,1,Chromatin(2.73x)
0x820A,2,110,12.5,8.8,110,20,94,Signaling,3.95,0.00015760431162276868,9,1,Signaling(3.95x)
0xA20A,2,103,11.6,8.8,103,26,81,DNA repair,8.44,5.40909037648027e-05,6,1,DNA repair(8.44x)
0x8208,2,126,14.5,8.7,126,34,103,Unclassified,0,1.0,0,0,
0xDC9D,2,155,17.8,8.7,155,48,125,Unclassified,0,1.0,0,0,
0x72C9,2,104,12.1,8.6,104,20,71,Nuc acid bind,3.07,0.002375054335910239,8,1,Nuc acid bind(3.07x)
0x7427,2,53,6.2,8.6,53,15,45,Unclassified,0,1.0,0,0,
0xF420,2,67,7.8,8.6,67,19,52,Unclassified,0,1.0,0,0,
0x4D37,2,194,22.8,8.5,194,31,112,Unclassified,0,1.0,0,0,
0x2E79,2,211,25.0,8.5,211,52,141,Cytoskeleton,4.52,0.004604397145040551,5,2,Cytoskeleton(4.52x); Chromatin(3.53x)
0xD5AD,2,332,39.0,8.5,332,98,282,Transport,2.41,4.823365812935534e-07,33,1,Transport(2.41x)
0xD5B1,2,58,6.8,8.5,58,19,48,Unclassified,0,1.0,0,0,
0xD59D,2,468,55.6,8.4,468,122,374,Signaling,2.02,0.0001730465941470142,28,2,Signaling(2.02x); Transport(1.99x)
0x7627,2,64,7.6,8.4,64,15,53,Unclassified,0,1.0,0,0,
0x6881,2,70,8.3,8.4,70,12,48,Unclassified,0,1.0,0,0,
0x41A4,2,142,17.0,8.4,142,40,112,Unclassified,0,1.0,0,0,
0x98B9,2,71,8.4,8.4,71,10,44,Unclassified,0,1.0,0,0,
0x2082,2,460,55.4,8.3,460,109,370,DNA repair,3.02,0.0026977181904459494,9,3,DNA repair(3.02x); Nuc acid bind(1.97x); Kinase(1.91x)
0xD5A9,2,172,20.9,8.2,172,53,133,Kinase,2.55,0.0011464496580603342,13,2,Kinase(2.55x); Transport(2.16x)
0x3657,2,52,6.3,8.2,52,10,41,Unclassified,0,1.0,0,0,
0xDC8D,2,81,9.9,8.2,81,16,55,Cell adhesion,15.28,0.007259167006768869,2,1,Cell adhesion(15.28x)
0x7DA7,2,142,17.2,8.2,142,13,117,Chromatin,8.08,0.0011083074782725383,4,1,Chromatin(8.08x)
0x596B,2,98,11.9,8.2,98,23,86,Unclassified,0,1.0,0,0,
0x7698,2,72,8.8,8.2,72,14,49,Cell adhesion,17.47,0.005561596490997315,2,1,Cell adhesion(17.47x)
0x8D34,2,60,7.3,8.2,60,10,36,Unclassified,0,1.0,0,0,
0x25A2,2,318,39.2,8.1,318,69,236,Signaling,2.29,0.0004981110274360904,18,1,Signaling(2.29x)
0x3457,2,55,6.8,8.1,55,17,41,Cell adhesion,21.57,0.0003152595666336123,3,1,Cell adhesion(21.57x)
0xE5D7,2,63,7.8,8.1,63,17,54,Signaling,4.65,3.127411652182954e-05,9,1,Signaling(4.65x)
0xA691,2,50,6.2,8.1,50,15,35,Unclassified,0,1.0,0,0,
0x25A1,2,162,20.2,8.0,162,35,112,Unclassified,0,1.0,0,0,
0xDE79,2,259,32.4,8.0,259,70,193,Unclassified,0,1.0,0,0,
0x2E42,2,202,25.7,7.9,202,52,150,Chromatin,3.53,0.0032236789561078624,7,1,Chromatin(3.53x)
0x596C,2,98,12.4,7.9,98,33,66,Transport,2.6,0.0010793282085536822,12,1,Transport(2.6x)
0x77D7,2,90,11.4,7.9,90,19,61,Signaling,3.24,0.0035054772864072914,7,1,Signaling(3.24x)
0x72C8,2,84,10.7,7.9,84,18,57,Transcription,2.27,0.008222628318611758,9,1,Transcription(2.27x)
0x09D5,2,86,10.9,7.9,86,17,76,Unclassified,0,1.0,0,0,
0xA18A,2,68,8.6,7.9,68,19,66,Unclassified,0,1.0,0,0,
0x2882,2,397,50.7,7.8,397,96,289,Chromatin,3.01,0.000929768990696102,11,1,Chromatin(3.01x)
0x609D,2,100,12.8,7.8,100,23,78,Unclassified,0,1.0,0,0,
0x4208,2,300,38.7,7.8,300,73,235,Nuc acid bind,2.31,8.94300408984383e-05,22,1,Nuc acid bind(2.31x)
0xB425,2,56,7.4,7.6,56,11,42,Unclassified,0,1.0,0,0,
0x7568,2,128,16.9,7.6,128,33,105,Signaling,3.2,0.0001542918202024463,12,2,Signaling(3.2x); Kinase(2.84x)
0x258D,2,152,20.1,7.5,152,31,124,Cell adhesion,11.83,0.0019266624046394587,3,1,Cell adhesion(11.83x)
0x7621,2,75,10.0,7.5,75,19,53,Structural,7.86,0.006019005449742399,3,1,Structural(7.86x)
0x37D5,2,51,6.8,7.5,51,13,37,Unclassified,0,1.0,0,0,
0xDB6D,2,794,107.2,7.4,794,210,532,Cell adhesion,3.49,0.0063876493541983725,6,3,Cell adhesion(3.49x); Chromatin(2.5x); Nuc acid bind(1.64x)
0x769A,2,54,7.3,7.4,54,18,38,Unclassified,0,1.0,0,0,
0x28A1,2,178,24.0,7.4,178,60,134,Chromatin,4.38,7.086909007474519e-05,10,1,Chromatin(4.38x)
0x77D5,2,92,12.4,7.4,92,18,56,Unclassified,0,1.0,0,0,
0x7567,2,77,10.4,7.4,77,17,62,Unclassified,0,1.0,0,0,
0x596E,2,58,7.9,7.4,58,20,42,Ion channel,4.6,0.009686179339431462,4,2,Ion channel(4.6x); Transport(3.21x)
0x6882,2,132,18.0,7.3,132,35,109,Unclassified,0,1.0,0,0,
0x25B9,2,164,22.4,7.3,164,39,141,Unclassified,0,1.0,0,0,
0xE628,2,75,10.3,7.3,75,22,56,Structural,6.78,0.009159819583897425,3,1,Structural(6.78x)
0x0620,2,67,9.2,7.3,67,21,57,Unclassified,0,1.0,0,0,
0x8568,2,85,11.6,7.3,85,17,68,Unclassified,0,1.0,0,0,
0x5CA2,2,76,10.5,7.3,76,18,51,Unclassified,0,1.0,0,0,
0x5967,2,163,22.4,7.3,163,42,123,Ion channel,5.48,8.266880801052452e-06,10,2,Ion channel(5.48x); Signaling(2.3x)
0x4104,2,83,11.4,7.3,83,13,67,Unclassified,0,1.0,0,0,
0x6082,2,110,15.1,7.3,110,33,93,Unclassified,0,1.0,0,0,
0x7DF6,2,304,41.5,7.3,304,51,221,Chromatin,3.6,0.002880134238548893,7,2,Chromatin(3.6x); Nuc acid bind(2.11x)
0x5081,2,73,10.0,7.3,73,19,63,Chromatin,5.53,0.005024260568964805,4,1,Chromatin(5.53x)
0x1E79,2,103,14.1,7.3,103,33,78,RNA processing,7.12,0.0005775201938773751,5,2,RNA processing(7.12x); Nuc acid bind(3.25x)
0x5963,2,50,6.9,7.3,50,13,39,Unclassified,0,1.0,0,0,
0x420A,2,239,33.4,7.2,239,65,204,DNA repair,3.38,0.008154960413020815,6,2,DNA repair(3.38x); Nuc acid bind(2.01x)
0x75D5,2,213,29.8,7.2,213,61,183,Unclassified,0,1.0,0,0,
0x75D1,2,101,14.0,7.2,101,20,75,Unclassified,0,1.0,0,0,
0x7628,2,188,26.5,7.1,188,54,138,Cell adhesion,13.58,3.727258734065156e-06,6,2,Cell adhesion(13.58x); Structural(4.61x)
0x69A6,2,494,69.9,7.1,494,127,356,Cell adhesion,4.81,0.00337991217157616,5,2,Cell adhesion(4.81x); Nuc acid bind(3.26x)
0x68A2,2,118,16.5,7.1,118,19,93,Kinase,3.29,0.006933818683904881,6,1,Kinase(3.29x)
0x508D,2,72,10.2,7.1,72,21,59,Unclassified,0,1.0,0,0,
0x7690,2,66,9.3,7.1,66,21,58,Unclassified,0,1.0,0,0,
0x909D,2,100,14.0,7.1,100,31,81,Cell adhesion,11.83,0.0019266624046394587,3,2,Cell adhesion(11.83x); Signaling(2.55x)
0xDC81,2,68,9.6,7.1,68,17,46,Unclassified,0,1.0,0,0,
0xE5D8,2,53,7.5,7.1,53,18,44,Unclassified,0,1.0,0,0,
0x5082,2,154,21.7,7.1,154,35,134,Unclassified,0,1.0,0,0,
0x6DB6,2,531,75.7,7.0,531,150,366,Cell adhesion,4.89,0.001173885190094125,6,2,Cell adhesion(4.89x); Chromatin(2.28x)
0x7725,2,72,10.3,7.0,72,23,61,Unclassified,0,1.0,0,0,
0xDCAD,2,88,12.5,7.0,88,25,64,Nuc acid bind,2.76,0.0030016326818459275,9,1,Nuc acid bind(2.76x)
0x2582,2,294,42.8,6.9,294,63,226,DNA repair,4.06,0.0014869307120778123,7,1,DNA repair(4.06x)
0x35D0,2,68,9.8,6.9,68,23,56,Unclassified,0,1.0,0,0,
0x25A9,2,94,13.7,6.9,94,28,83,DNA repair,5.22,0.00654429743464804,4,1,DNA repair(5.22x)
0x8A20,2,153,22.1,6.9,153,38,118,Chromatin,4.84,0.00047594036807102705,7,2,Chromatin(4.84x); Nuc acid bind(2.42x)
0x69A7,2,153,22.0,6.9,153,54,111,Nuc acid bind,3.98,6.190963135571919e-12,28,1,Nuc acid bind(3.98x)
0x90B9,2,60,8.6,6.9,60,18,57,RNA processing,7.84,0.006024705592833762,3,3,RNA processing(7.84x); Chromatin(5.83x); Nuc acid bind(3.41x)
0x68B9,2,65,9.4,6.9,65,14,50,Unclassified,0,1.0,0,0,
0xD75D,2,2027,297.9,6.8,2027,478,1329,Chromatin,1.92,7.921949498532545e-05,35,2,Chromatin(1.92x); Transcription(1.67x)
0x72CA,2,66,9.7,6.8,66,19,46,Chromatin,5.53,0.005024260568964805,4,2,Chromatin(5.53x); Transcription(2.39x)
0x1881,2,120,17.7,6.8,120,34,83,Cell cycle,13.98,0.008659128711792868,2,1,Cell cycle(13.98x)
0x5A27,2,102,15.0,6.8,102,20,56,Unclassified,0,1.0,0,0,
0x09D8,2,65,9.6,6.8,65,13,53,Unclassified,0,1.0,0,0,
0x9082,2,113,16.5,6.8,113,37,91,Unclassified,0,1.0,0,0,
0x2CB9,2,82,12.1,6.8,82,21,60,Unclassified,0,1.0,0,0,
0x9B7D,2,126,18.4,6.8,126,11,109,Cell adhesion,22.23,0.003413561486423161,2,2,Cell adhesion(22.23x); Chromatin(7.16x)
0x5D75,2,1260,188.8,6.7,1260,290,790,Transcription,1.52,2.3613231815126725e-06,97,1,Transcription(1.52x)
0x79E6,2,175,26.2,6.7,175,58,132,Nuc acid bind,2.25,0.0007995614373792235,17,1,Nuc acid bind(2.25x)
0x18A1,2,122,18.2,6.7,122,34,99,Unclassified,0,1.0,0,0,
0x20B9,2,195,29.0,6.7,195,50,155,DNA repair,4.39,0.0021864072934334807,6,1,DNA repair(4.39x)
0x628A,2,520,77.2,6.7,520,117,361,Chromatin,3.37,2.9090475812189227e-05,15,2,Chromatin(3.37x); Nuc acid bind(1.64x)
0x5968,2,246,36.5,6.7,246,74,209,Unclassified,0,1.0,0,0,
0x4209,2,203,30.2,6.7,203,52,164,Unclassified,0,1.0,0,0,
0x79E5,2,164,24.4,6.7,164,47,128,Unclassified,0,1.0,0,0,
0x20A2,2,341,50.8,6.7,341,89,276,RNA processing,4.23,0.00052935612021633,8,3,RNA processing(4.23x); Chromatin(3.54x); Nuc acid bind(2.41x)
0x18A2,2,235,35.3,6.7,235,64,189,Unclassified,0,1.0,0,0,
0xA208,2,90,13.5,6.7,90,26,77,Nuc acid bind,2.65,0.004070864142889748,9,1,Nuc acid bind(2.65x)
0xE625,2,51,7.7,6.6,51,19,40,Unclassified,0,1.0,0,0,
0x5E42,2,129,19.5,6.6,129,31,100,Unclassified,0,1.0,0,0,
0x259D,2,240,36.3,6.6,240,72,206,Unclassified,0,1.0,0,0,
0xD8A2,2,336,50.7,6.6,336,74,246,Unclassified,0,1.0,0,0,
0x60A2,2,92,13.8,6.6,92,19,71,Unclassified,0,1.0,0,0,
0x620A,2,318,49.0,6.5,318,66,223,Unclassified,0,1.0,0,0,
0xD881,2,165,25.4,6.5,165,45,139,Kinase,2.54,0.002799649387617386,11,1,Kinase(2.54x)
0x6209,2,286,44.3,6.5,286,75,247,Ubiquitin,2.68,0.009165383152036839,8,1,Ubiquitin(2.68x)
0x6DF6,2,332,51.0,6.5,332,48,247,Cytoskeleton,5.88,0.0004688162355739177,6,1,Cytoskeleton(5.88x)
0x89D8,2,61,9.4,6.5,61,13,59,Unclassified,0,1.0,0,0,
0x34D7,2,86,13.3,6.5,86,20,61,Unclassified,0,1.0,0,0,
0x68AD,2,70,10.7,6.5,70,14,55,Cell adhesion,17.47,0.005561596490997315,2,1,Cell adhesion(17.47x)
0xB620,2,124,19.1,6.5,124,23,100,Unclassified,0,1.0,0,0,
0xE428,2,59,9.0,6.5,59,19,49,Unclassified,0,1.0,0,0,
0xD58D,2,198,30.8,6.4,198,58,160,Unclassified,0,1.0,0,0,
0x2962,2,201,31.4,6.4,201,40,137,Cell adhesion,18.34,6.012394967819673e-07,6,2,Cell adhesion(18.34x); Structural(4.98x)
0x5E79,2,122,18.9,6.4,122,35,80,Unclassified,0,1.0,0,0,
0xB428,2,63,9.9,6.4,63,21,48,Unclassified,0,1.0,0,0,
0x6B6D,2,116,18.2,6.4,116,33,87,Unclassified,0,1.0,0,0,
0xD5B9,2,220,34.3,6.4,220,56,175,Signaling,2.35,0.0010773036998703589,15,1,Signaling(2.35x)
0x1082,2,120,18.9,6.4,120,29,101,Unclassified,0,1.0,0,0,
0x3628,2,95,14.9,6.4,95,25,70,Unclassified,0,1.0,0,0,
0x6E79,2,55,8.6,6.4,55,17,43,Unclassified,0,1.0,0,0,
0x25BD,2,109,17.2,6.4,109,34,94,Unclassified,0,1.0,0,0,
0xE620,2,65,10.4,6.3,65,17,49,Unclassified,0,1.0,0,0,
0x28B9,2,168,26.5,6.3,168,42,108,Unclassified,0,1.0,0,0,
0x28AD,2,191,30.2,6.3,191,54,148,Structural,8.29,8.905401802939126e-07,9,3,Structural(8.29x); Cytoskeleton(5.22x); GTPase(3.19x)
0xD09D,2,242,38.7,6.3,242,56,199,Chromatin,3.28,0.00491975353852721,7,1,Chromatin(3.28x)
0x60B9,2,50,7.9,6.3,50,17,47,Unclassified,0,1.0,0,0,
0x5E41,2,92,14.5,6.3,92,23,63,Cell adhesion,15.95,0.0007938870307779392,3,1,Cell adhesion(15.95x)
0xCB25,2,51,8.0,6.3,51,15,38,Transcription,2.72,0.0016125492715668597,9,1,Transcription(2.72x)
0xD8A1,2,161,26.2,6.2,161,49,134,Unclassified,0,1.0,0,0,
0x2A72,2,62,10.1,6.2,62,12,28,Structural,12.44,0.0015127365550228395,3,1,Structural(12.44x)
0xD08D,2,134,21.5,6.2,134,36,119,DNA repair,5.08,0.0026843079985937645,5,1,DNA repair(5.08x)
0x2B6D,2,291,47.6,6.1,291,74,195,Chromatin,3.9,9.10971269947606e-05,11,1,Chromatin(3.9x)
0x2B72,2,131,21.5,6.1,131,35,77,Chromatin,4.5,0.001805003750609334,6,2,Chromatin(4.5x); Transcription(2.2x)
0x34D8,2,78,12.8,6.1,78,10,57,Unclassified,0,1.0,0,0,
0x209D,2,288,47.1,6.1,288,70,227,Kinase,2.08,0.005789840678167336,14,1,Kinase(2.08x)
0x5A2B,2,73,12.1,6.1,73,10,52,Unclassified,0,1.0,0,0,
0xA288,2,91,14.8,6.1,91,20,75,DNA repair,7.31,0.0018326817250437668,4,2,DNA repair(7.31x); RNA processing(7.05x)
0xA697,2,52,8.6,6.1,52,15,40,Nuc acid bind,3.58,0.0015424650862690965,7,1,Nuc acid bind(3.58x)
0x9420,2,81,13.2,6.1,81,24,70,Unclassified,0,1.0,0,0,
0x2C81,2,65,10.6,6.1,65,18,42,Nuc acid bind,2.98,0.0053628328384914235,7,1,Nuc acid bind(2.98x)
0x8288,2,97,15.9,6.1,97,28,79,Unclassified,0,1.0,0,0,
0x108D,2,54,8.9,6.1,54,21,45,Unclassified,0,1.0,0,0,
0x75D9,2,56,9.2,6.1,56,14,44,Unclassified,0,1.0,0,0,
0x0628,2,56,9.2,6.1,56,19,48,Unclassified,0,1.0,0,0,
0x1451,2,70,11.8,6.0,70,13,60,Unclassified,0,1.0,0,0,
0x688D,2,51,8.5,6.0,51,14,45,Unclassified,0,1.0,0,0,
0xA186,2,56,9.3,6.0,56,22,50,Unclassified,0,1.0,0,0,
0x0A18,2,54,9.0,6.0,54,13,46,Kinase,4.0,0.0053506897448818,5,1,Kinase(4.0x)
0xADB6,2,59,9.8,6.0,59,12,39,Chromatin,6.56,0.009263376101323608,3,1,Chromatin(6.56x)
0x5C82,2,68,11.4,6.0,68,26,60,Unclassified,0,1.0,0,0,
0x7420,2,130,21.5,6.0,130,34,105,Structural,5.85,0.00445396602401083,4,2,Structural(5.85x); Chromatin(5.4x)
0x7DB7,2,145,24.3,6.0,145,25,100,Unclassified,0,1.0,0,0,
0x1041,2,107,17.8,6.0,107,23,80,Unclassified,0,1.0,0,0,
0x25B2,2,126,21.0,6.0,126,28,90,Unclassified,0,1.0,0,0,
0x420B,2,75,12.6,6.0,75,19,55,Unclassified,0,1.0,0,0,
